#{"t_start": 1654786655.4531949, "env_id": null}
r,l,t
-49.100075,311,10633.200639
-30.800005,128,10639.199433
17.100002,69,10642.439524
-27.899996,99,10647.15292
-2544.213,25361,10660.047459
-60.399956,424,10666.961032
-61.299942,433,10687.041147
-46.700066,287,10700.377867
-108.79922,908,10702.230812
20.7,53,10702.944311
-22.4,44,10705.012715
-29.099998,111,10710.163893
19.8,62,10713.037161
-16.79989,468,10734.612294
-21.9,39,10736.45001
-88.699524,727,10769.82773
20.8,72,10773.140712
-19.800001,18,10774.027019
-27.199995,92,10778.290196
-30.000002,120,10783.833837
13.299991,167,10791.527266
-301.20795,2832,10833.514426
-65.99987,480,10855.768417
-19.2,12,10856.411333
-18.9,9,10856.882309
-85.69957,677,10888.171737
-18.5,5,10888.460913
-2704.1106,27298,10910.813251
-79.39967,694,10943.557692
-100.19935,822,10981.626371
-27.399996,94,10986.008765
-251.80495,2338,10997.093085
-23.8,58,10999.83994
-9.800093,358,11002.597181
-25.099998,71,11003.206367
-22.6,66,11005.795971
9.499988,165,11010.926345
-18.8,8,11011.418964
-28.399996,104,11016.346422
-63.9999,460,11027.252391
-19.5,15,11027.983125
-21.2,32,11029.498409
18.000002,80,11033.237878
-20.9,29,11034.62294
4.6999707,193,11043.539339
22.1,39,11045.409165
22.199999,38,11047.217839
22.1,19,11048.132241
-19.1,11,11048.67225
-593.80695,5758,11059.793643
5.7999597,222,11070.059144
22.599998,74,11073.518477
-21.3,53,11076.014728
3.0999646,209,11085.706179
-34.200016,162,11093.179702
-19.5,15,11093.932303
-24.099998,61,11096.788425
14.600006,114,11102.115864
-39.799538,698,11134.682522
-19.800001,18,11135.57143
21.1,49,11137.87833
-20.4,24,11139.031452
-21.1,31,11140.516284
-34.600018,166,11148.165705
-21.2,32,11149.670949
19.2,108,11154.704867
-20.6,46,11156.851886
-364.2118,3462,11317.044047
21.0,70,11320.29593
15.900003,81,11324.099474
-19.9,19,11325.040647
-26.099997,81,11328.766107
-21.9,39,11330.599693
-32.40001,144,11337.308484
-54.000053,360,11353.92026
-19.300001,13,11354.553112
-20.1,21,11355.546526
-20.300001,23,11356.656365
-59.599968,416,11375.890343
-23.2,92,11380.193049
17.700003,83,11384.065496
-34.600018,166,11391.809196
-25.699997,77,11395.408303
-25.799995,98,11399.962313
-204.10204,1861,11485.581508
20.199999,78,11489.239454
-25.699997,77,11492.859773
-19.300001,13,11493.508888
-22.8,48,11495.758627
-24.3,63,11498.67547
-20.800001,28,11500.022703
-19.800001,18,11500.895481
-1073.09,10552,11505.868073
-45.60006,276,11518.709489
-18.9,9,11519.161344
