#{"t_start": 1657021815.3003602, "env_id": null}
r,l,t
-20.2,11,1836.735878
-30.137255,109,1840.067192
12.600011,212,1841.42907
22.462742,37,1842.563827
18.705381,122,1844.295809
20.06274,62,1846.24817
-24.737259,84,1846.760846
21.579899,75,1848.711673
22.1799,38,1848.990645
-23.33726,73,1850.668851
18.545584,56,1852.071452
20.345583,61,1852.628426
-26.35147,103,1856.39374
-28.137257,79,1856.939052
18.297056,105,1857.939463
-23.674517,61,1859.838424
-26.034313,100,1862.524287
-23.482845,126,1864.748622
-23.274517,60,1865.667549
23.082842,25,1866.182274
19.628426,126,1866.817515
-21.834314,43,1868.362332
22.545584,54,1870.102234
22.745584,53,1871.360301
19.565685,49,1872.703548
19.779898,125,1873.393433
21.965685,48,1874.095913
23.482841,41,1875.035383
21.482843,40,1876.27222
21.145584,61,1876.852136
20.236752,91,1881.643537
17.082844,138,1882.470129
18.599998,130,1883.2274
20.028427,47,1884.274677
-18.2,1,1884.39619
22.565685,14,1885.153587
22.214212,49,1885.294419
22.014214,50,1886.208487
20.648527,102,1890.733216
18.117155,113,1891.470366
18.199999,113,1892.309212
22.165686,17,1892.488957
22.082842,17,1893.348485
21.53137,61,1895.748829
21.53137,61,1896.550923
19.628426,109,1896.776417
19.448528,51,1898.586054
19.448528,51,1899.406863
20.33137,60,1901.779017
20.33137,60,1902.777141
17.917158,139,1904.860701
21.06274,83,1909.888417
13.911283,187,1912.81909
14.511281,184,1913.564458
18.682842,72,1913.73732
22.062742,31,1914.715411
22.062742,31,1915.520638
20.891169,87,1918.792473
16.311275,157,1923.189757
19.511269,151,1923.558044
13.676962,115,1924.805783
-21.951473,42,1925.674623
-22.151472,45,1926.286644
21.414213,60,1929.243965
21.297056,61,1929.830899
15.814227,192,1935.36411
12.400011,162,1937.59289
14.317169,164,1938.226295
19.57401,78,1939.340146
21.917156,87,1942.125104
21.917156,87,1942.788203
18.311268,99,1944.508883
22.648527,68,1945.677315
22.648527,68,1946.331192
24.048529,20,1946.778433
24.048529,20,1947.404401
-19.06863,67,1948.118307
23.228426,47,1949.361272
-18.282843,1,1949.471958
21.71127,55,1950.541492
-18.482843,1,1950.647684
20.91127,86,1953.938718
18.97401,120,1954.559767
20.828426,87,1955.095151
-21.102943,40,1957.080106
20.111269,66,1957.363445
21.194113,79,1958.569454
21.282843,52,1959.683808
19.73137,28,1959.963836
21.165686,53,1960.056856
-20.53137,37,1961.668928
-18.482843,40,1962.219159
20.199999,77,1964.123942
22.93137,30,1965.689386
-21.834316,85,1966.378306
-18.117157,1,1966.491523
-21.634315,84,1966.971809
-19.717157,45,1969.245869
-21.391674,124,1973.782824
20.179897,101,1974.573169
17.46274,163,1974.936989
-19.800001,45,1976.211061
21.448528,81,1979.207356
20.097055,102,1981.760202
-24.351475,159,1983.238051
-19.888731,117,1985.519911
21.511269,63,1986.486638
22.1799,50,1988.969186
22.759798,70,1989.116066
-24.268631,157,1990.002769
-21.302944,64,1992.491477
21.511269,63,1993.408173
21.082842,113,1995.242205
22.097055,51,1996.148606
