#{"t_start": 1656683569.3775065, "env_id": null}
r,l,t
13.676956,131,4149.722919
15.656859,117,4152.755597
18.691168,91,4152.847408
15.008331,117,4155.309913
18.434315,43,4157.312324
18.765684,107,4157.852119
18.517157,113,4158.128947
22.165686,32,4159.449774
19.482841,70,4160.756135
20.028425,64,4162.547827
22.111269,93,4162.728784
-18.6,3,4162.949991
-22.020102,26,4163.998595
14.662745,85,4165.066262
21.545584,59,4165.835992
-18.951471,24,4166.262211
19.75147,39,4167.851027
-26.999994,107,4169.331258
-21.640203,67,4169.701115
17.765684,76,4171.750197
22.0,17,4172.625008
-19.668629,29,4174.03818
17.994112,99,4174.669679
-19.2,5,4174.938158
18.091167,139,4176.335544
19.428427,51,4176.590368
17.6,125,4181.281683
1.1597736,166,4184.732642
10.545597,181,4185.288052
-35.06862,93,4185.733452
-23.46863,28,4186.808226
20.8,42,4187.006032
-22.234316,60,4189.97318
18.676954,95,4191.519092
17.291168,128,4192.152117
20.1799,50,4193.915619
-18.282843,1,4194.003101
20.93137,22,4195.057955
13.414219,125,4196.002707
-22.551472,31,4196.546969
-38.648525,101,4197.06856
-19.0,4,4197.300764
22.165686,32,4197.703464
-22.6,34,4198.438332
17.73137,67,4200.848769
-22.454416,72,4201.492046
19.682842,103,4203.648932
23.145584,65,4204.641002
17.66274,101,4205.782691
21.365685,71,4207.030569
18.979898,52,4207.170036
-18.034315,16,4208.072718
22.117157,88,4210.337051
-22.517159,64,4211.37912
21.448528,41,4213.371033
16.105387,139,4214.16251
-23.234314,24,4215.339828
17.5598,118,4216.170272
-21.682842,39,4217.267044
19.6,28,4217.66538
17.682844,111,4219.071064
21.04264,61,4222.153115
17.697058,153,4224.979406
